Date,-TBond Futures-Volume,-TBond Futures-Previous Day Open Interest,-TBond Futures-Open
2013-03-25,350231.0,609942.0,143.375
2013-03-26,421012.0,612393.0,143.34375
2013-03-27,331982.0,614807.0,143.53125
2013-03-28,416560.0,631559.0,144.59375
2013-04-01,343419.0,623539.0,144.28125
2013-04-02,146317.0,629712.0,144.90625
2013-04-03,293537.0,630652.0,144.46875
2013-04-04,390307.0,641148.0,145.375
2013-04-05,530332.0,644260.0,146.3125
2013-04-08,574186.0,650142.0,147.8125
2013-04-09,337382.0,650167.0,147.09375
2013-04-10,340959.0,652237.0,146.9375
2013-04-11,421728.0,656019.0,145.9375
2013-04-12,380355.0,664531.0,146.1875
2013-04-15,406106.0,677128.0,147.46875
2013-04-16,410926.0,673295.0,148.28125
2013-04-17,350480.0,674123.0,147.53125
2013-04-18,438287.0,686883.0,148.09375
2013-04-19,414587.0,698911.0,148.40625
2013-04-22,329198.0,697667.0,148.03125
2013-04-23,336784.0,704909.0,148.15625
2013-04-24,522204.0,703832.0,147.90625
2013-04-25,334531.0,717364.0,148.03125
2013-04-26,291784.0,720112.0,147.9375
2013-04-29,332826.0,744050.0,148.71875
2013-04-30,262926.0,729443.0,148.5
2013-05-01,397761.0,712995.0,148.4375
2013-05-02,326092.0,716290.0,149.21875
2013-05-03,389723.0,713384.0,149.3125
2013-05-06,601113.0,687501.0,147.15625
2013-05-07,274330.0,679757.0,146.65625
2013-05-08,305391.0,675866.0,146.34375
2013-05-09,368019.0,674530.0,146.5625
2013-05-10,481931.0,675372.0,146.53125
2013-05-13,615898.0,654992.0,144.75
2013-05-14,418573.0,658516.0,144.6875
2013-05-15,432206.0,649040.0,143.65625
2013-05-16,486712.0,652664.0,144.25
2013-05-17,503202.0,645670.0,145.15625
2013-05-20,441438.0,641129.0,144.03125
2013-05-21,387731.0,628586.0,143.71875
2013-05-22,545227.0,608016.0,144.375
2013-05-23,846181.0,579479.0,142.6875
2013-05-24,738651.0,558574.0,143.03125
2013-05-28,447279.0,499746.0,143.28125
2013-05-29,886855.0,418561.0,140.78125
2013-05-30,940160.0,240683.0,141.71875
2013-05-31,587586.0,117480.0,141.65625
2013-06-03,168136.0,67835.0,141.21875
2013-06-04,67330.0,47660.0,141.59375
2013-06-05,26664.0,37941.0,140.78125
2013-06-06,31235.0,28035.0,141.8125
2013-06-07,14570.0,24303.0,142.0
2013-06-10,15051.0,19344.0,140.53125
2013-06-11,7008.0,16949.0,140.0
2013-06-12,5520.0,15744.0,140.59375
2013-06-13,2622.0,14518.0,139.9375
2013-06-14,2238.0,14511.0,141.0625
2013-06-17,1847.0,13477.0,141.0625
2013-06-18,2468.0,12625.0,140.5
2013-06-19,3026.0,0.0,136.5625
2013-06-20,0.0,0.0,134.6875
2013-06-21,0.0,0.0,133.59375
2013-06-24,0.0,0.0,133.4375
2013-06-25,0.0,0.0,132.71875
2013-06-26,0.0,0.0,133.53125
2013-06-27,0.0,0.0,134.125
2013-06-28,0.0,0.0,134.375
2013-07-01,0.0,0.0,134.3125
2013-07-02,0.0,0.0,134.53125
2013-07-03,0.0,0.0,134.09375
2013-07-05,0.0,0.0,131.1875
2013-07-08,0.0,0.0,132.03125
2013-07-09,0.0,0.0,132.0
2013-07-10,0.0,0.0,131.40625
2013-07-11,0.0,0.0,132.75
2013-07-12,0.0,0.0,132.46875
2013-07-15,0.0,0.0,133.125
2013-07-16,0.0,0.0,133.53125
2013-07-17,0.0,0.0,133.90625
2013-07-18,0.0,0.0,133.21875
2013-07-19,0.0,0.0,134.0
2013-07-22,0.0,0.0,134.0
2013-07-23,0.0,0.0,133.5625
2013-07-24,0.0,0.0,132.59375
2013-07-25,0.0,0.0,132.5
2013-07-26,0.0,0.0,133.21875
2013-07-29,0.0,0.0,132.65625
2013-07-30,0.0,0.0,132.4375
2013-07-31,0.0,0.0,132.4375
2013-08-01,0.0,0.0,130.53125
2013-08-02,0.0,0.0,132.28125
2013-08-05,0.0,0.0,131.71875
2013-08-06,0.0,0.0,131.6875
2013-08-07,0.0,0.0,132.4375
2013-08-08,0.0,0.0,132.8125
2013-08-09,0.0,0.0,132.96875
2013-08-12,0.0,0.0,132.65625
2013-08-13,0.0,0.0,131.15625
2013-08-14,0.0,0.0,131.15625
2013-08-15,0.0,0.0,130.5625
2013-08-16,0.0,0.0,129.53125
2013-08-19,0.0,0.0,128.875
2013-08-20,0.0,0.0,129.84375
2013-08-21,0.0,0.0,129.3125
2013-08-22,0.0,0.0,129.09375
2013-08-23,0.0,0.0,130.34375
2013-08-26,0.0,0.0,130.5
2013-08-27,0.0,0.0,131.71875
2013-08-28,0.0,0.0,131.0
2013-08-29,0.0,0.0,131.625
2013-08-30,0.0,0.0,131.84375
2013-09-03,0.0,0.0,130.21875
2013-09-04,0.0,0.0,129.8125
2013-09-05,0.0,0.0,128.625
2013-09-06,0.0,0.0,128.96875
2013-09-09,0.0,0.0,129.125
2013-09-10,0.0,0.0,129.15625
2013-09-11,16.0,16.0,128.46875
2013-09-12,0.0,16.0,128.625
2013-09-13,0.0,16.0,128.78125
2013-09-16,0.0,16.0,128.78125
2013-09-17,0.0,16.0,129.28125
2013-09-18,0.0,16.0,130.0
2013-09-19,51.0,67.0,130.15625
2013-09-20,0.0,67.0,130.5
2013-09-23,0.0,67.0,130.71875
2013-09-24,0.0,67.0,131.71875
2013-09-25,3.0,69.0,131.4375
2013-09-26,74.0,108.0,131.71875
2013-09-27,9.0,107.0,131.5625
2013-09-30,1.0,108.0,132.375
2013-10-01,37.0,114.0,131.3125
2013-10-02,24.0,127.0,131.96875
2013-10-03,83.0,175.0,132.125
2013-10-04,9.0,180.0,131.5
2013-10-07,76.0,163.0,131.9375
2013-10-08,358.0,174.0,132.125
2013-10-09,1.0,174.0,131.6875
2013-10-10,2.0,175.0,130.84375
2013-10-11,24.0,183.0,131.34375
2013-10-14,17.0,185.0,131.59375
2013-10-15,6.0,184.0,130.9375
2013-10-16,3.0,183.0,130.5625
2013-10-17,56.0,221.0,131.6875
2013-10-18,242.0,283.0,132.53125
2013-10-21,184.0,282.0,132.5625
2013-10-22,403.0,355.0,132.40625
2013-10-23,242.0,414.0,133.6875
2013-10-24,433.0,633.0,133.84375
2013-10-25,364.0,879.0,133.78125
2013-10-28,67.0,905.0,133.65625
2013-10-29,44.0,900.0,133.59375
2013-10-30,940.0,1444.0,134.0
2013-10-31,411.0,1566.0,133.34375
2013-11-01,3050.0,2488.0,133.1875
2013-11-04,609.0,2755.0,132.1875
2013-11-05,1311.0,3852.0,132.625
2013-11-06,2132.0,5394.0,131.53125
2013-11-07,2693.0,7335.0,131.53125
2013-11-08,5623.0,5031.0,132.3125
2013-11-11,3315.0,6772.0,130.1875
2013-11-12,1507.0,8146.0,129.9375
2013-11-13,6517.0,12197.0,129.9375
2013-11-14,2362.0,12618.0,130.75
2013-11-15,5296.0,15268.0,131.1875
2013-11-18,1990.0,15441.0,131.03125
2013-11-19,38096.0,38787.0,131.6875
2013-11-20,30759.0,54854.0,131.0
2013-11-21,24194.0,59401.0,129.375
2013-11-22,43275.0,83928.0,129.78125
2013-11-25,119071.0,153505.0,130.5625
2013-11-26,294600.0,331999.0,130.75
2013-11-27,417218.0,570257.0,131.0625
2013-11-29,265816.0,629621.0,130.6875
2013-12-02,164301.0,631779.0,130.4375
2013-12-03,341113.0,643667.0,129.84375
2013-12-04,236482.0,649652.0,130.0
2013-12-05,369596.0,658726.0,129.28125
2013-12-06,295361.0,658019.0,128.8125
2013-12-09,425780.0,649191.0,129.15625
2013-12-10,187018.0,648708.0,129.5
2013-12-11,248932.0,640908.0,130.0
2013-12-12,226408.0,636143.0,129.34375
2013-12-13,278259.0,644084.0,129.25
2013-12-16,255611.0,643369.0,129.75
2013-12-17,215691.0,641133.0,129.34375
2013-12-18,226686.0,632396.0,129.9375
2013-12-19,360480.0,632579.0,129.3125
2013-12-20,320828.0,638787.0,129.09375
2013-12-24,275302.0,632619.0,129.46875
2013-12-26,75852.0,629072.0,128.6875
2013-12-27,50154.0,637230.0,128.5
2013-12-30,128896.0,651896.0,128.3125
2013-12-31,105764.0,654162.0,128.8125
2014-01-02,140662.0,648045.0,128.09375
2014-01-03,174673.0,655165.0,128.53125
2014-01-06,152119.0,648785.0,128.46875
2014-01-07,187399.0,645944.0,128.96875
2014-01-08,160295.0,642304.0,129.21875
2014-01-09,325388.0,641190.0,128.90625
2014-01-10,362020.0,652274.0,129.28125
2014-01-13,418873.0,670164.0,130.59375
2014-01-14,230140.0,663693.0,131.03125
2014-01-15,209606.0,673403.0,130.625
2014-01-16,246616.0,671172.0,130.3125
2014-01-17,223343.0,680336.0,131.09375
2014-01-21,203853.0,671682.0,131.40625
2014-01-22,186286.0,669153.0,131.3125
2014-01-23,204351.0,676711.0,131.0
2014-01-24,355861.0,685135.0,132.28125
2014-01-27,424674.0,673898.0,133.03125
2014-01-28,328667.0,662461.0,132.625
2014-01-29,318889.0,671362.0,132.3125
2014-01-30,474243.0,672853.0,133.53125
2014-01-31,294572.0,674624.0,133.1875
2014-02-03,354161.0,666196.0,133.75
2014-02-04,393492.0,666125.0,134.90625
2014-02-05,314795.0,663551.0,134.0625
2014-02-06,380208.0,664658.0,133.4375
2014-02-07,307674.0,669981.0,133.09375
2014-02-10,378110.0,681696.0,133.09375
2014-02-11,179827.0,680910.0,133.34375
2014-02-12,275423.0,680412.0,132.78125
2014-02-13,257788.0,668099.0,132.3125
2014-02-14,277814.0,679973.0,133.09375
2014-02-18,189961.0,675129.0,132.96875
2014-02-19,225396.0,679005.0,133.34375
2014-02-20,260699.0,670831.0,132.84375
2014-02-21,309441.0,665671.0,132.78125
2014-02-24,253797.0,629922.0,133.125
2014-02-25,421912.0,529616.0,133.0
2014-02-26,447222.0,444356.0,133.59375
2014-02-27,792124.0,328562.0,134.28125
2014-02-28,509986.0,140485.0,134.6875
2014-03-03,118989.0,94226.0,135.0
2014-03-04,59823.0,61866.0,135.21875
2014-03-05,34548.0,44651.0,133.84375
2014-03-06,17611.0,35215.0,133.84375
2014-03-07,22080.0,22806.0,133.25
2014-03-10,9999.0,18213.0,132.75
2014-03-11,5836.0,15619.0,132.78125
2014-03-12,4366.0,13255.0,132.96875
2014-03-13,1892.0,12373.0,133.625
2014-03-14,2450.0,11574.0,135.03125
2014-03-17,1740.0,11124.0,135.0625
2014-03-18,1154.0,10664.0,134.375
2014-03-19,4187.0,7481.0,134.65625
2014-03-20,9484.0,762.0,133.75
2014-03-21,1081.0,706161.0,132.09375
2014-03-24,244019.0,706291.0,132.65625
2014-03-25,323514.0,714599.0,133.21875
2014-03-26,281291.0,710212.0,132.875
2014-03-27,296407.0,724686.0,133.65625
2014-03-28,439820.0,732668.0,133.9375
2014-03-31,267768.0,721842.0,133.40625
2014-04-01,354215.0,725457.0,133.25
2014-04-02,271394.0,714290.0,132.625
2014-04-03,300226.0,705703.0,131.9375
2014-04-04,222481.0,693234.0,132.125
2014-04-07,435509.0,708038.0,133.0
2014-04-08,285568.0,703177.0,133.40625
2014-04-09,264169.0,709463.0,133.625
2014-04-10,289538.0,712116.0,133.28125
2014-04-11,440126.0,727903.0,134.125
2014-04-14,324170.0,733602.0,134.78125
2014-04-15,216166.0,730706.0,134.4375
2014-04-16,360957.0,728935.0,134.8125
2014-04-17,295518.0,725032.0,134.96875
2014-04-21,332464.0,717256.0,133.875
2014-04-22,126104.0,716798.0,133.84375
2014-04-23,242281.0,720046.0,134.09375
2014-04-24,243147.0,729601.0,134.3125
2014-04-25,311677.0,737157.0,134.65625
2014-04-28,270162.0,741104.0,134.875
2014-04-29,291675.0,742274.0,134.34375
2014-04-30,291075.0,733186.0,134.40625
2014-05-01,421904.0,724832.0,134.875
2014-05-02,271234.0,735053.0,135.5625
2014-05-05,585357.0,747369.0,136.125
2014-05-06,215688.0,745046.0,135.75
2014-05-07,283333.0,740279.0,136.03125
2014-05-08,400496.0,742857.0,136.03125
2014-05-09,475222.0,758676.0,135.9375
2014-05-12,337652.0,754179.0,135.75
2014-05-13,205513.0,745471.0,135.28125
2014-05-14,273655.0,749115.0,135.9375
2014-05-15,381768.0,761027.0,136.96875
2014-05-16,534217.0,772427.0,137.78125
2014-05-19,305116.0,775920.0,137.375
2014-05-20,279011.0,767797.0,136.84375
2014-05-21,365827.0,773248.0,137.1875
2014-05-22,330499.0,738963.0,136.75
2014-05-23,299259.0,719090.0,136.5
2014-05-27,203308.0,687917.0,136.96875
2014-05-28,592547.0,507294.0,137.375
2014-05-29,773404.0,280994.0,138.5625
2014-05-30,521629.0,139309.0,138.125
2014-06-02,123266.0,91460.0,138.0
2014-06-03,54189.0,70086.0,137.25
2014-06-04,38029.0,53080.0,136.21875
2014-06-05,24584.0,42477.0,136.15625
2014-06-06,14479.0,34599.0,136.3125
2014-06-09,13697.0,26317.0,136.34375
2014-06-10,8994.0,20851.0,136.3125
2014-06-11,3823.0,19586.0,135.6875
2014-06-12,10075.0,13668.0,135.78125
2014-06-13,6609.0,11514.0,136.5
2014-06-16,4111.0,10190.0,136.5625
2014-06-17,4056.0,9747.0,136.71875
2014-06-18,4620.0,8856.0,135.9375
2014-06-19,4584.0,8832.0,136.78125
2014-06-20,2715.0,743252.0,135.1875
2014-06-23,310128.0,736031.0,135.59375
2014-06-24,209054.0,729445.0,135.28125
2014-06-25,320535.0,730527.0,136.09375
2014-06-26,294948.0,739449.0,136.46875
2014-06-27,306167.0,745406.0,136.9375
2014-06-30,233468.0,741753.0,136.90625
2014-07-01,255781.0,742525.0,136.90625
2014-07-02,218412.0,736205.0,136.34375
2014-07-03,344742.0,707826.0,135.3125
2014-07-07,335730.0,703930.0,135.1875
2014-07-08,194710.0,708878.0,135.75
2014-07-09,265785.0,716766.0,136.6875
2014-07-10,333998.0,726865.0,136.75
2014-07-11,419903.0,741775.0,137.03125
2014-07-14,203773.0,746188.0,137.4375
2014-07-15,160441.0,751028.0,136.875
2014-07-16,390531.0,748739.0,136.9375
2014-07-17,215756.0,763760.0,137.3125
2014-07-18,395531.0,781334.0,138.4375
2014-07-21,269036.0,772274.0,138.09375
2014-07-22,234549.0,781615.0,138.46875
2014-07-23,302504.0,788332.0,138.5625
2014-07-24,181057.0,790993.0,138.46875
2014-07-25,298871.0,780497.0,137.96875
2014-07-28,267852.0,788874.0,138.6875
2014-07-29,256976.0,780365.0,138.4375
2014-07-30,309232.0,793035.0,138.9375
2014-07-31,500360.0,780559.0,137.4375
2014-08-01,550834.0,772039.0,137.3125
2014-08-04,611203.0,788357.0,138.0625
2014-08-05,221168.0,773723.0,138.21875
2014-08-06,354740.0,772066.0,138.25
2014-08-07,354972.0,783122.0,138.5625
2014-08-08,362405.0,802313.0,139.375
2014-08-11,470047.0,810912.0,139.28125
2014-08-12,246792.0,820309.0,139.25
2014-08-13,301167.0,830841.0,138.84375
2014-08-14,354237.0,853877.0,139.375
2014-08-15,430581.0,867630.0,140.03125
2014-08-18,511006.0,863608.0,140.96875
2014-08-19,248687.0,861318.0,140.0625
2014-08-20,292772.0,849287.0,139.875
2014-08-21,286257.0,848102.0,139.6875
2014-08-22,322535.0,860836.0,140.09375
2014-08-25,383078.0,821047.0,140.34375
2014-08-26,348950.0,731493.0,140.78125
2014-08-27,494743.0,604824.0,140.40625
2014-08-28,690172.0,397023.0,141.28125
2014-08-29,610749.0,142296.0,141.6875
2014-09-02,85558.0,116929.0,141.53125
2014-09-03,77195.0,83428.0,140.125
2014-09-04,36889.0,65815.0,140.46875
2014-09-05,41903.0,43448.0,139.6875
2014-09-08,10131.0,40128.0,139.46875
2014-09-09,5239.0,38383.0,139.375
2014-09-10,11367.0,28275.0,139.28125
2014-09-11,2990.0,26925.0,138.71875
2014-09-12,7945.0,21654.0,138.40625
2014-09-15,6156.0,17078.0,137.46875
2014-09-16,5244.0,15566.0,137.46875
2014-09-17,6594.0,9724.0,137.4375
2014-09-18,3069.0,7703.0,137.15625
2014-09-19,4875.0,4632.0,137.125
2014-09-22,665.0,837546.0,136.75
2014-09-23,296948.0,849052.0,136.75
2014-09-24,266515.0,851994.0,137.4375
2014-09-25,266577.0,855805.0,136.90625
2014-09-26,365446.0,862445.0,137.875
2014-09-29,429728.0,859955.0,137.78125
2014-09-30,288266.0,869754.0,138.46875
2014-10-01,334547.0,869168.0,138.1875
2014-10-02,520380.0,865832.0,139.84375
2014-10-03,467978.0,872173.0,139.09375
2014-10-06,515663.0,894912.0,139.28125
2014-10-07,293108.0,898087.0,139.4375
2014-10-08,419388.0,898719.0,140.6875
2014-10-09,573359.0,876214.0,140.71875
2014-10-10,595342.0,873835.0,141.0
2014-10-13,384610.0,883274.0,141.6875
2014-10-14,106820.0,880864.0,142.25
2014-10-15,525591.0,901081.0,142.8125
2014-10-16,1189125.0,881074.0,143.75
2014-10-17,857931.0,869999.0,143.4375
2014-10-20,498032.0,866667.0,142.78125
2014-10-21,324815.0,864196.0,143.0
2014-10-22,350341.0,866989.0,142.59375
2014-10-23,367085.0,864863.0,142.5625
2014-10-24,369059.0,866873.0,141.75
2014-10-27,353510.0,851728.0,141.75
2014-10-28,210316.0,849900.0,141.90625
2014-10-29,332786.0,850270.0,141.4375
2014-10-30,316215.0,849866.0,141.46875
2014-10-31,354494.0,842688.0,141.46875
2014-11-03,397210.0,824948.0,141.1875
2014-11-04,325416.0,827815.0,141.09375
2014-11-05,324220.0,825125.0,141.28125
2014-11-06,250431.0,818735.0,141.15625
2014-11-07,292566.0,809532.0,140.5
2014-11-10,433423.0,822650.0,141.90625
2014-11-11,209089.0,815001.0,140.875
2014-11-12,40814.0,813594.0,140.9375
2014-11-13,271126.0,832757.0,140.8125
2014-11-14,334945.0,832268.0,141.34375
2014-11-17,269095.0,826276.0,141.625
2014-11-18,265611.0,814374.0,141.34375
2014-11-19,210986.0,806029.0,141.75
2014-11-20,350572.0,795619.0,141.09375
2014-11-21,377664.0,784825.0,141.53125
2014-11-24,316723.0,714059.0,142.0
2014-11-25,393219.0,560342.0,142.125
2014-11-26,855304.0,407502.0,142.9375
2014-11-28,435504.0,134117.0,143.3125
2014-12-01,50810.0,100562.0,144.28125
2014-12-02,74614.0,66432.0,143.25
2014-12-03,42537.0,47487.0,142.40625
2014-12-04,14462.0,41323.0,142.8125
2014-12-05,7976.0,35377.0,143.5625
2014-12-08,12862.0,27217.0,142.8125
2014-12-09,12428.0,18117.0,143.875
2014-12-10,4661.0,15041.0,144.65625
2014-12-11,2103.0,15105.0,145.40625
2014-12-12,2678.0,14104.0,145.84375
2014-12-15,1926.0,13521.0,146.875
2014-12-16,2186.0,11994.0,146.6875
2014-12-17,4578.0,9441.0,147.34375
2014-12-18,2271.0,8062.0,146.4375
2014-12-19,7891.0,3175.0,145.1875
2014-12-22,256.0,886130.0,144.59375
2014-12-23,142163.0,887236.0,144.6875
2014-12-24,171585.0,878874.0,142.875
2014-12-26,83672.0,877730.0,143.25
2014-12-29,53169.0,875747.0,143.34375
2014-12-30,126836.0,880100.0,144.03125
2014-12-31,120565.0,876071.0,144.28125
2015-01-02,104871.0,877851.0,144.34375
2015-01-05,256349.0,890785.0,145.5625
2015-01-06,303174.0,896495.0,146.90625
2015-01-07,575501.0,882093.0,148.5
2015-01-08,414948.0,869992.0,147.84375
2015-01-09,377519.0,854608.0,146.84375
2015-01-12,442436.0,854004.0,147.96875
2015-01-13,263306.0,851461.0,148.34375
2015-01-14,463650.0,841829.0,148.4375
2015-01-15,493957.0,838550.0,149.03125
2015-01-16,499263.0,838795.0,150.84375
2015-01-20,424149.0,826700.0,149.375
2015-01-21,325985.0,818195.0,150.09375
2015-01-22,446654.0,803254.0,148.8125
2015-01-23,524550.0,797053.0,149.0
2015-01-26,324128.0,801833.0,150.46875
